fpr,tpr
0.0888189738625363,0.3248847926267281
0.0888189738625363,0.326036866359447
0.08930300096805421,0.326036866359447
0.08930300096805421,0.3294930875576037
0.09027105517909002,0.3294930875576037
0.09027105517909002,0.33064516129032256
0.09051306873184899,0.33064516129032256
0.09051306873184899,0.3317972350230415
0.09075508228460794,0.3317972350230415
0.09075508228460794,0.33294930875576034
0.0909970958373669,0.33294930875576034
0.0909970958373669,0.33410138248847926
0.09172313649564376,0.33410138248847926
0.09172313649564376,0.33640552995391704
0.09220716360116167,0.33640552995391704
0.09220716360116167,0.33755760368663595
0.09341723136495644,0.33755760368663595
0.09341723136495644,0.3387096774193548
0.0941432720232333,0.3387096774193548
0.0941432720232333,0.33986175115207373
0.09438528557599225,0.33986175115207373
0.09438528557599225,0.34101382488479265
0.09559535333978703,0.34101382488479265
0.09559535333978703,0.3433179723502304
0.09583736689254599,0.3433179723502304
0.09583736689254599,0.3456221198156682
0.09632139399806389,0.3456221198156682
0.09632139399806389,0.3467741935483871
0.0968054211035818,0.3467741935483871
0.0968054211035818,0.347926267281106
0.09728944820909971,0.347926267281106
0.09728944820909971,0.3490783410138249
0.09777347531461762,0.3490783410138249
0.09777347531461762,0.35023041474654376
0.09801548886737657,0.35023041474654376
0.09801548886737657,0.35253456221198154
0.09874152952565343,0.35253456221198154
0.09874152952565343,0.35368663594470046
0.0989835430784124,0.35368663594470046
0.0989835430784124,0.358294930875576
0.09970958373668926,0.358294930875576
0.09970958373668926,0.35944700460829493
0.0999515972894482,0.35944700460829493
0.0999515972894482,0.3617511520737327
0.10043562439496612,0.3617511520737327
0.10043562439496612,0.3640552995391705
0.10116166505324298,0.3640552995391705
0.10116166505324298,0.3686635944700461
0.10140367860600194,0.3686635944700461
0.10140367860600194,0.36981566820276496
0.10309777347531461,0.36981566820276496
0.10309777347531461,0.3709677419354839
0.10454985479186835,0.3709677419354839
0.10454985479186835,0.37327188940092165
0.10503388189738626,0.37327188940092165
0.10503388189738626,0.37672811059907835
0.10600193610842207,0.37672811059907835
0.10600193610842207,0.38018433179723504
0.10672797676669893,0.38018433179723504
0.10672797676669893,0.3824884792626728
0.10721200387221684,0.3824884792626728
0.10721200387221684,0.3859447004608295
0.1074540174249758,0.3859447004608295
0.1074540174249758,0.3870967741935484
0.10769603097773475,0.3870967741935484
0.10769603097773475,0.3882488479262673
0.1079380445304937,0.3882488479262673
0.1079380445304937,0.39055299539170507
0.10939012584704744,0.39055299539170507
0.10939012584704744,0.391705069124424
0.11035818005808325,0.391705069124424
0.11035818005808325,0.39400921658986177
0.11132623426911907,0.39400921658986177
0.11132623426911907,0.3951612903225806
0.11156824782187802,0.3951612903225806
0.11156824782187802,0.39746543778801846
0.11205227492739593,0.39746543778801846
0.11205227492739593,0.3986175115207373
0.1122942884801549,0.3986175115207373
0.1122942884801549,0.39976958525345624
0.11253630203291384,0.39976958525345624
0.11253630203291384,0.4043778801843318
0.11447241045498548,0.4043778801843318
0.11447241045498548,0.4066820276497696
0.11471442400774444,0.4066820276497696
0.11471442400774444,0.4078341013824885
0.11568247821878025,0.4078341013824885
0.11568247821878025,0.40898617511520735
0.11616650532429816,0.40898617511520735
0.11616650532429816,0.41013824884792627
0.11640851887705711,0.41013824884792627
0.11640851887705711,0.41359447004608296
0.11737657308809293,0.41359447004608296
0.11737657308809293,0.4147465437788018
0.11907066795740562,0.4147465437788018
